Created log file at 20160731015903
[20160731132837] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731140517] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731144143] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731151841] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731155524] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731163142] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731170742] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731174404] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731182022] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
[20160731185622] GBest Fitness: 0.991603298568 GBest position: [1.113224047024774, 1.7828957663244032, 1.8404172369402565, 2.5, 2.5, 2.209659080192179, 1.1196515667076752, 0.5899644713457888, 1.2010118281450497, 0.6863884679484206, 6.876924788483162, 3.0]
